Patient ID,Breath Rate,Heart Rate,Patient Status,Range Bin
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,15.1,77.0,Presence,20
0,15.1,77.0,Presence,20
0,15.1,77.0,Presence,20
0,15.1,77.0,Presence,20
0,15.1,77.0,Presence,20
0,15.1,77.0,Presence,20
0,15.1,77.0,Presence,20
0,15.1,77.0,Presence,20
0,15.1,77.0,Presence,20
0,15.1,77.0,Presence,20
0,15.1,77.0,Presence,20
0,15.1,77.0,Presence,20
0,15.1,77.0,Presence,20
0,15.1,77.0,Presence,20
0,15.1,77.0,Presence,20
0,15.1,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,8.4,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,77.0,Presence,20
0,6.7,79.5,Presence,20
0,6.7,82.0,Presence,20
0,6.7,82.0,Presence,20
0,6.7,82.0,Presence,20
0,6.7,82.0,Presence,20
0,6.7,82.0,Presence,20
0,6.7,82.0,Presence,20
0,6.7,82.0,Presence,20
0,6.7,82.0,Presence,20
0,6.7,82.0,Presence,20
0,6.7,82.0,Presence,20
0,6.7,82.0,Presence,20
0,6.7,82.0,Presence,20
0,6.7,82.0,Presence,20
0,5.0,82.0,Presence,20
0,5.0,82.0,Presence,20
0,5.0,82.0,Presence,20
0,5.0,82.0,Presence,20
0,5.0,82.0,Presence,20
0,5.0,82.0,Presence,20
0,5.0,82.0,Presence,20
0,5.0,82.0,Presence,20
0,5.0,82.0,Presence,20
0,5.0,82.0,Presence,20
0,5.0,82.0,Presence,20
0,5.0,82.0,Presence,20
0,5.0,82.0,Presence,20
